timestamp,temperature,precipitation,snowfall,wind_speed,humidity,weather_code
2024-03-19T02:00,0.9,0.0,0.0,14.1,58,0
2024-03-19T03:00,0.5,0.0,0.0,13.9,62,0
2024-03-19T04:00,0.4,0.0,0.0,14.9,62,1
2024-03-19T05:00,0.4,0.0,0.0,15.8,62,0
2024-03-19T06:00,0.3,0.0,0.0,14.5,64,0
2024-03-19T07:00,0.2,0.0,0.0,11.8,66,2
2024-03-19T08:00,1.4,0.0,0.0,16.1,59,3
2024-03-19T09:00,2.4,0.0,0.0,22.5,50,3
2024-03-19T10:00,3.2,0.0,0.0,26.4,46,2
2024-03-19T11:00,4.8,0.0,0.0,27.8,40,1
2024-03-19T12:00,6.1,0.0,0.0,26.9,36,2
2024-03-19T13:00,6.7,0.0,0.0,26.2,36,3
2024-03-19T14:00,7.1,0.0,0.0,25.2,35,3
2024-03-19T15:00,7.5,0.0,0.0,25.2,35,2
2024-03-19T16:00,7.1,0.0,0.0,25.2,36,3
2024-03-19T17:00,6.7,0.0,0.0,25.3,36,3
2024-03-19T18:00,6.4,0.0,0.0,24.7,36,3
2024-03-19T19:00,5.8,0.0,0.0,16.5,41,3
2024-03-19T20:00,5.0,0.1,0.0,12.7,49,51
2024-03-19T21:00,4.2,0.1,0.0,16.0,55,51
2024-03-19T22:00,2.7,0.3,0.14,4.4,76,71
2024-03-19T23:00,2.7,0.0,0.0,5.1,80,3
2024-03-20T00:00,1.1,0.0,0.0,6.6,89,1
2024-03-20T01:00,1.1,0.0,0.0,7.2,86,2
2024-03-20T02:00,2.3,0.0,0.0,9.4,77,3
2024-03-20T03:00,3.2,0.0,0.0,11.9,67,2
2024-03-20T04:00,2.0,0.0,0.0,13.3,70,1
2024-03-20T05:00,2.5,0.0,0.0,14.8,68,3
2024-03-20T06:00,3.0,0.0,0.0,15.6,66,0
2024-03-20T07:00,2.3,0.0,0.0,15.3,68,0
2024-03-20T08:00,3.2,0.0,0.0,17.6,65,0
2024-03-20T09:00,6.2,0.0,0.0,12.0,59,3
2024-03-20T10:00,7.4,0.0,0.0,8.6,55,3
2024-03-20T11:00,8.9,0.0,0.0,8.2,51,3
2024-03-20T12:00,10.1,0.0,0.0,11.5,49,3
2024-03-20T13:00,10.6,0.8,0.0,12.6,53,53
2024-03-20T14:00,10.1,0.7,0.0,8.0,59,53
2024-03-20T15:00,11.8,0.0,0.0,6.6,50,3
2024-03-20T16:00,11.9,0.0,0.0,10.8,52,3
2024-03-20T17:00,11.0,0.3,0.0,18.7,64,51
2024-03-20T18:00,9.9,0.0,0.0,16.6,64,3
2024-03-20T19:00,7.7,1.0,0.0,30.7,56,55
2024-03-20T20:00,6.5,0.0,0.0,25.1,53,1
2024-03-20T21:00,4.2,0.0,0.0,28.5,48,0
2024-03-20T22:00,3.1,0.0,0.0,26.3,37,0
2024-03-20T23:00,1.4,0.0,0.0,20.9,37,0
2024-03-21T00:00,0.4,0.0,0.0,20.0,39,0
2024-03-21T01:00,-0.4,0.0,0.0,16.6,41,0
2024-03-21T02:00,-1.3,0.0,0.0,16.3,43,0
2024-03-21T03:00,-2.0,0.0,0.0,15.5,46,0
2024-03-21T04:00,-2.5,0.0,0.0,14.4,48,0
2024-03-21T05:00,-3.0,0.0,0.0,14.2,51,0
2024-03-21T06:00,-3.3,0.0,0.0,14.7,52,0
2024-03-21T07:00,-3.7,0.0,0.0,16.0,53,0
2024-03-21T08:00,-2.7,0.0,0.0,19.5,50,0
2024-03-21T09:00,-0.3,0.0,0.0,26.7,43,0
2024-03-21T10:00,0.6,0.0,0.0,27.2,43,3
2024-03-21T11:00,1.6,0.0,0.0,26.1,40,3
2024-03-21T12:00,2.7,0.0,0.0,27.4,37,3
2024-03-21T13:00,4.0,0.0,0.0,29.6,32,1
2024-03-21T14:00,5.3,0.0,0.0,30.3,26,1
2024-03-21T15:00,5.2,0.0,0.0,25.6,28,0
2024-03-21T16:00,5.6,0.0,0.0,25.3,26,0
2024-03-21T17:00,5.4,0.0,0.0,24.3,26,0
2024-03-21T18:00,4.7,0.0,0.0,22.7,27,0
2024-03-21T19:00,2.8,0.0,0.0,16.6,32,0
2024-03-21T20:00,1.5,0.0,0.0,15.9,35,0
2024-03-21T21:00,0.5,0.0,0.0,10.5,40,0
2024-03-21T22:00,-0.8,0.0,0.0,7.7,48,0
2024-03-21T23:00,-1.5,0.0,0.0,8.3,52,0
2024-03-22T00:00,-1.8,0.0,0.0,9.7,53,0
2024-03-22T01:00,-2.0,0.0,0.0,13.1,50,0
2024-03-22T02:00,-2.5,0.0,0.0,12.3,52,0
2024-03-22T03:00,-3.2,0.0,0.0,10.7,55,0
2024-03-22T04:00,-3.7,0.0,0.0,9.4,57,0
2024-03-22T05:00,-4.2,0.0,0.0,7.9,59,0
2024-03-22T06:00,-5.2,0.0,0.0,8.4,69,0
2024-03-22T07:00,-4.8,0.0,0.0,5.9,73,0
2024-03-22T08:00,-2.9,0.0,0.0,8.2,63,0
2024-03-22T09:00,-0.8,0.0,0.0,9.2,47,0
2024-03-22T10:00,0.5,0.0,0.0,5.7,45,1
2024-03-22T11:00,1.8,0.0,0.0,3.8,45,0
2024-03-22T12:00,3.2,0.0,0.0,1.8,45,3
2024-03-22T13:00,4.3,0.0,0.0,5.7,45,0
2024-03-22T14:00,5.3,0.0,0.0,10.0,45,0
2024-03-22T15:00,5.7,0.0,0.0,12.8,40,0
2024-03-22T16:00,5.2,0.0,0.0,17.5,41,0
2024-03-22T17:00,4.7,0.0,0.0,18.9,47,3
2024-03-22T18:00,3.8,0.0,0.0,18.2,54,1
2024-03-22T19:00,3.5,0.0,0.0,16.4,63,3
2024-03-22T20:00,3.7,0.0,0.0,13.9,68,3
2024-03-22T21:00,3.3,0.0,0.0,10.3,67,3
2024-03-22T22:00,3.6,0.0,0.0,10.3,68,3
2024-03-22T23:00,3.8,0.0,0.0,10.2,70,3
2024-03-23T00:00,3.7,0.0,0.0,9.1,73,3
2024-03-23T01:00,3.2,0.0,0.0,11.5,78,3
2024-03-23T02:00,3.0,0.0,0.0,11.6,78,3
2024-03-23T03:00,3.4,0.0,0.0,13.2,80,3
2024-03-23T04:00,3.9,0.8,0.0,13.2,86,53
2024-03-23T05:00,4.2,1.6,0.0,10.1,93,61
2024-03-23T06:00,4.8,2.4,0.0,12.0,96,61
2024-03-23T07:00,5.7,1.9,0.0,11.6,97,61
2024-03-23T08:00,7.2,3.8,0.0,12.0,97,63
2024-03-23T09:00,6.3,4.0,0.0,7.4,97,63
2024-03-23T10:00,7.7,4.9,0.0,5.4,96,63
2024-03-23T11:00,8.9,5.3,0.0,8.2,96,63
2024-03-23T12:00,10.0,3.4,0.0,8.4,95,63
2024-03-23T13:00,9.9,4.7,0.0,13.8,95,63
2024-03-23T14:00,9.4,8.1,0.0,10.4,96,65
2024-03-23T15:00,8.9,12.7,0.0,21.4,97,65
2024-03-23T16:00,8.2,8.4,0.0,30.5,97,65
2024-03-23T17:00,6.3,1.3,0.0,30.8,94,61
2024-03-23T18:00,6.2,0.3,0.0,33.0,88,51
2024-03-23T19:00,5.6,0.0,0.0,28.1,88,3
2024-03-23T20:00,4.9,0.0,0.0,26.7,87,3
2024-03-23T21:00,3.6,0.0,0.0,26.6,83,2
2024-03-23T22:00,2.0,0.0,0.0,31.9,76,3
2024-03-23T23:00,1.1,0.0,0.0,33.3,69,3
2024-03-24T00:00,0.3,0.0,0.0,33.5,62,0
2024-03-24T01:00,-0.3,0.0,0.0,30.8,58,0
2024-03-24T02:00,-0.6,0.0,0.0,26.3,53,0
2024-03-24T03:00,-1.0,0.0,0.0,21.9,49,0
2024-03-24T04:00,-1.4,0.0,0.0,18.6,46,0
2024-03-24T05:00,-1.8,0.0,0.0,16.6,45,0
2024-03-24T06:00,-2.1,0.0,0.0,14.4,46,0
2024-03-24T07:00,-2.4,0.0,0.0,15.1,47,0
2024-03-24T08:00,-1.5,0.0,0.0,15.4,51,0
2024-03-24T09:00,1.0,0.0,0.0,16.8,45,0
2024-03-24T10:00,2.2,0.0,0.0,19.7,43,0
2024-03-24T11:00,3.5,0.0,0.0,23.2,36,0
2024-03-24T12:00,4.9,0.0,0.0,22.7,37,0
2024-03-24T13:00,6.1,0.0,0.0,20.9,34,0
2024-03-24T14:00,7.2,0.0,0.0,19.4,36,0
2024-03-24T15:00,8.4,0.0,0.0,18.4,32,0
2024-03-24T16:00,8.4,0.0,0.0,18.8,32,0
2024-03-24T17:00,8.6,0.0,0.0,16.6,32,0
2024-03-24T18:00,7.8,0.0,0.0,17.6,30,0
2024-03-24T19:00,5.7,0.0,0.0,11.9,35,0
2024-03-24T20:00,4.2,0.0,0.0,13.1,39,0
2024-03-24T21:00,3.1,0.0,0.0,17.7,42,0
2024-03-24T22:00,2.0,0.0,0.0,17.4,43,0
2024-03-24T23:00,1.0,0.0,0.0,14.9,47,0
2024-03-25T00:00,0.4,0.0,0.0,14.0,52,0
2024-03-25T01:00,-0.2,0.0,0.0,13.1,55,0
2024-03-25T02:00,-0.7,0.0,0.0,11.8,59,0
2024-03-25T03:00,-1.0,0.0,0.0,12.7,61,0
2024-03-25T04:00,-1.2,0.0,0.0,13.3,61,0
2024-03-25T05:00,-1.4,0.0,0.0,14.2,61,0
2024-03-25T06:00,-1.5,0.0,0.0,14.4,60,0
2024-03-25T07:00,-1.4,0.0,0.0,14.7,59,0
2024-03-25T08:00,0.2,0.0,0.0,16.1,61,0
2024-03-25T09:00,2.5,0.0,0.0,17.1,54,0
2024-03-25T10:00,4.3,0.0,0.0,20.9,47,0
2024-03-25T11:00,5.8,0.0,0.0,21.6,47,0
2024-03-25T12:00,7.2,0.0,0.0,22.1,44,0
2024-03-25T13:00,8.4,0.0,0.0,20.9,39,0
2024-03-25T14:00,9.4,0.0,0.0,19.3,39,0
2024-03-25T15:00,10.1,0.0,0.0,17.2,41,0
2024-03-25T16:00,10.2,0.0,0.0,15.7,43,0
2024-03-25T17:00,10.0,0.0,0.0,13.8,45,0
2024-03-25T18:00,9.3,0.0,0.0,14.4,47,0
2024-03-25T19:00,7.2,0.0,0.0,10.5,54,0
2024-03-25T20:00,5.6,0.0,0.0,12.0,56,0
2024-03-25T21:00,5.1,0.0,0.0,9.2,58,0
2024-03-25T22:00,4.5,0.0,0.0,11.8,57,0
2024-03-25T23:00,4.2,0.0,0.0,14.5,63,0
2024-03-26T00:00,3.2,0.0,0.0,16.6,59,0
2024-03-26T01:00,2.2,0.0,0.0,16.2,57,0
2024-03-26T02:00,1.5,0.0,0.0,14.3,57,0
2024-03-26T03:00,0.9,0.0,0.0,10.9,59,1
2024-03-26T04:00,0.5,0.0,0.0,13.1,61,0
2024-03-26T05:00,0.2,0.0,0.0,14.3,61,0
2024-03-26T06:00,0.1,0.0,0.0,15.3,61,2
2024-03-26T07:00,0.2,0.0,0.0,15.1,61,2
2024-03-26T08:00,2.0,0.0,0.0,15.5,60,3
2024-03-26T09:00,4.8,0.0,0.0,14.4,52,3
2024-03-26T10:00,6.8,0.0,0.0,17.6,54,3
2024-03-26T11:00,8.7,0.0,0.0,18.8,56,3
2024-03-26T12:00,9.1,0.0,0.0,14.5,57,3
2024-03-26T13:00,9.6,0.0,0.0,14.2,57,3
2024-03-26T14:00,9.9,0.0,0.0,11.1,59,3
2024-03-26T15:00,9.7,0.0,0.0,12.2,61,3
2024-03-26T16:00,9.7,0.0,0.0,13.1,61,3
2024-03-26T17:00,9.9,0.0,0.0,12.6,61,3
2024-03-26T18:00,9.6,0.0,0.0,10.7,63,3
2024-03-26T19:00,8.9,0.0,0.0,5.1,68,3
2024-03-26T20:00,8.4,0.0,0.0,10.5,71,3
2024-03-26T21:00,6.2,0.0,0.0,8.8,77,3
2024-03-26T22:00,6.2,0.0,0.0,7.2,80,3
2024-03-26T23:00,6.0,0.0,0.0,3.9,83,3
2024-03-27T00:00,6.0,0.0,0.0,9.0,83,3
2024-03-27T01:00,5.8,0.0,0.0,11.2,78,3
2024-03-27T02:00,5.3,0.0,0.0,4.7,79,3
2024-03-27T03:00,4.9,0.0,0.0,6.2,81,3
2024-03-27T04:00,4.8,0.0,0.0,6.3,81,3
2024-03-27T05:00,4.8,0.0,0.0,5.4,81,3
2024-03-27T06:00,4.9,0.0,0.0,5.0,81,3
2024-03-27T07:00,5.1,0.0,0.0,5.2,81,3
2024-03-27T08:00,5.6,0.0,0.0,4.9,79,3
2024-03-27T09:00,5.8,0.0,0.0,5.0,77,3
2024-03-27T10:00,6.5,0.0,0.0,5.6,76,3
2024-03-27T11:00,7.2,0.0,0.0,4.2,75,3
2024-03-27T12:00,8.4,0.0,0.0,1.8,73,3
2024-03-27T13:00,8.8,0.0,0.0,0.4,72,3
2024-03-27T14:00,9.6,0.0,0.0,3.8,71,3
2024-03-27T15:00,10.1,0.0,0.0,6.9,71,3
2024-03-27T16:00,10.4,0.0,0.0,4.7,71,3
2024-03-27T17:00,10.9,0.0,0.0,5.6,71,3
2024-03-27T18:00,10.6,0.0,0.0,4.6,73,3
2024-03-27T19:00,10.0,0.6,0.0,3.7,84,53
2024-03-27T20:00,9.7,0.0,0.0,2.3,84,3
2024-03-27T21:00,7.4,0.0,0.0,3.6,95,3
2024-03-27T22:00,8.1,0.0,0.0,6.2,94,3
2024-03-27T23:00,8.1,0.0,0.0,5.6,94,3
2024-03-28T00:00,7.9,0.4,0.0,2.2,97,51
2024-03-28T01:00,7.8,2.0,0.0,3.0,98,61
2024-03-28T02:00,7.8,1.5,0.0,2.7,98,61
2024-03-28T03:00,7.8,0.9,0.0,3.8,98,53
2024-03-28T04:00,7.7,1.1,0.0,6.7,98,55
2024-03-28T05:00,7.6,2.3,0.0,8.9,98,61
2024-03-28T06:00,7.4,2.8,0.0,3.5,97,63
2024-03-28T07:00,7.2,1.9,0.0,2.0,98,61
2024-03-28T08:00,7.4,0.7,0.0,7.9,98,53
2024-03-28T09:00,9.1,0.3,0.0,3.0,95,51
2024-03-28T10:00,9.2,0.8,0.0,7.3,96,53
2024-03-28T11:00,9.6,0.6,0.0,14.8,93,53
2024-03-28T12:00,9.8,0.5,0.0,14.2,92,53
2024-03-28T13:00,9.6,0.7,0.0,14.4,93,53
2024-03-28T14:00,9.4,0.8,0.0,18.1,93,53
2024-03-28T15:00,10.7,0.5,0.0,18.4,81,53
2024-03-28T16:00,10.3,0.2,0.0,13.3,87,51
2024-03-28T17:00,9.8,0.5,0.0,13.0,93,53
2024-03-28T18:00,9.4,0.4,0.0,10.9,93,51
2024-03-28T19:00,8.9,0.6,0.0,12.1,93,53
2024-03-28T20:00,8.2,0.5,0.0,11.3,93,53
2024-03-28T21:00,7.2,0.7,0.0,13.1,95,53
2024-03-28T22:00,7.2,0.4,0.0,13.4,94,51
2024-03-28T23:00,6.4,0.4,0.0,18.5,93,51
2024-03-29T00:00,5.5,0.3,0.0,21.8,84,51
2024-03-29T01:00,4.8,0.1,0.0,24.3,72,51
2024-03-29T02:00,4.9,0.0,0.0,21.4,57,3
2024-03-29T03:00,5.4,0.0,0.0,24.2,45,3
2024-03-29T04:00,5.6,0.0,0.0,24.1,38,3
2024-03-29T05:00,5.2,0.0,0.0,23.9,34,3
2024-03-29T06:00,4.4,0.0,0.0,24.2,37,3
2024-03-29T07:00,4.0,0.0,0.0,23.2,42,3
2024-03-29T08:00,4.3,0.0,0.0,22.7,49,3
2024-03-29T09:00,6.7,0.0,0.0,25.0,48,1
2024-03-29T10:00,8.3,0.0,0.0,26.0,44,0
2024-03-29T11:00,9.9,0.0,0.0,28.3,37,0
2024-03-29T12:00,10.8,0.0,0.0,29.3,36,0
2024-03-29T13:00,11.4,0.0,0.0,29.7,36,0
2024-03-29T14:00,12.2,0.0,0.0,28.7,33,0
2024-03-29T15:00,12.6,0.0,0.0,34.5,32,2
2024-03-29T16:00,12.0,0.0,0.0,33.6,34,1
2024-03-29T17:00,11.2,0.0,0.0,33.0,36,1
2024-03-29T18:00,10.0,0.0,0.0,32.1,38,0
2024-03-29T19:00,8.1,0.0,0.0,25.7,43,0
2024-03-29T20:00,6.7,0.0,0.0,23.4,45,0
2024-03-29T21:00,5.6,0.0,0.0,23.5,46,0
2024-03-29T22:00,4.7,0.0,0.0,19.6,49,0
2024-03-29T23:00,4.1,0.0,0.0,17.6,52,0
2024-03-30T00:00,3.6,0.0,0.0,14.5,55,0
2024-03-30T01:00,3.2,0.0,0.0,13.8,58,0
2024-03-30T02:00,3.1,0.0,0.0,18.7,58,0
2024-03-30T03:00,3.3,0.0,0.0,16.7,58,2
2024-03-30T04:00,3.3,0.0,0.0,15.0,59,3
2024-03-30T05:00,3.5,0.0,0.0,16.5,59,2
2024-03-30T06:00,3.0,0.0,0.0,17.3,61,2
2024-03-30T07:00,2.4,0.0,0.0,17.0,64,2
2024-03-30T08:00,3.4,0.0,0.0,20.8,58,0
2024-03-30T09:00,5.8,0.0,0.0,24.3,50,1
2024-03-30T10:00,6.8,0.0,0.0,21.9,48,2
2024-03-30T11:00,8.4,0.0,0.0,22.0,46,2
2024-03-30T12:00,10.2,0.0,0.0,21.7,43,3
2024-03-30T13:00,11.9,0.0,0.0,23.0,40,3
2024-03-30T14:00,13.4,0.0,0.0,22.2,37,3
2024-03-30T15:00,14.4,0.0,0.0,23.1,35,3
2024-03-30T16:00,14.6,0.0,0.0,23.9,34,3
2024-03-30T17:00,13.8,0.0,0.0,23.2,39,3
2024-03-30T18:00,13.0,0.0,0.0,17.7,42,3
2024-03-30T19:00,12.1,0.0,0.0,15.0,44,3
2024-03-30T20:00,11.4,0.0,0.0,13.1,51,3
2024-03-30T21:00,11.0,0.0,0.0,19.1,57,3
2024-03-30T22:00,9.8,0.1,0.0,11.7,69,51
2024-03-30T23:00,9.2,0.0,0.0,15.1,75,3
2024-03-31T00:00,8.8,0.0,0.0,15.0,79,3
2024-03-31T01:00,8.7,0.0,0.0,12.7,81,3
2024-03-31T02:00,8.6,0.2,0.0,12.5,83,51
2024-03-31T03:00,8.5,0.0,0.0,10.5,83,2
2024-03-31T04:00,7.3,0.0,0.0,10.7,85,0
2024-03-31T05:00,5.9,0.0,0.0,10.7,84,0
2024-03-31T06:00,4.9,0.0,0.0,10.6,80,1
2024-03-31T07:00,4.5,0.0,0.0,11.7,74,2
2024-03-31T08:00,6.0,0.0,0.0,13.5,68,2
2024-03-31T09:00,9.5,0.0,0.0,14.6,54,2
2024-03-31T10:00,11.3,0.0,0.0,13.8,47,3
2024-03-31T11:00,12.0,0.0,0.0,15.0,48,3
2024-03-31T12:00,13.3,0.0,0.0,18.6,48,2
2024-03-31T13:00,15.2,0.0,0.0,20.3,40,3
2024-03-31T14:00,15.3,0.0,0.0,18.8,39,0
2024-03-31T15:00,16.0,0.0,0.0,19.5,39,0
2024-03-31T16:00,16.2,0.0,0.0,20.1,38,3
2024-03-31T17:00,15.9,0.0,0.0,19.6,39,3
2024-03-31T18:00,14.9,0.0,0.0,14.5,44,3
2024-03-31T19:00,12.1,0.0,0.0,6.8,57,3
2024-03-31T20:00,10.1,0.0,0.0,8.9,61,3
2024-03-31T21:00,10.1,0.0,0.0,12.6,57,3
2024-03-31T22:00,8.7,0.0,0.0,10.3,62,3
2024-03-31T23:00,7.4,0.0,0.0,7.6,69,3
